"user.id";"product_id"
12333;"168"
17615;"182"
17615;"179"
11378;"182"
11378;"170"
17523;"171"
17523;"169"
17523;"170"
17523;"172"
17523;"183"
17523;"182"
17566;"177"
17566;"170"
18993;"188"
18993;"184"
10757;"177"
10757;"183"
17716;"169"
17716;"183"
17716;"174"
17716;"175"
17716;"167"
12342;"176"
12342;"180"
12342;"178"
17770;"170"
17770;"172"
10963;"170"
10963;"177"
10963;"172"
10963;"176"
10963;"180"
10963;"184"
10963;"174"
10963;"171"
10963;"178"
10963;"186"
10963;"173"
10963;"168"
10963;"188"
10963;"190"
16487;"183"
16487;"174"
18715;"170"
18715;"184"
16910;"174"
16910;"168"
16910;"183"
16910;"171"
16910;"190"
11960;"188"
11960;"177"
11960;"172"
16070;"188"
16070;"174"
11156;"175"
11156;"184"
11156;"174"
10830;"185"
10830;"184"
10830;"183"
10830;"175"
10830;"172"
10830;"180"
15954;"184"
15954;"185"
17896;"174"
17896;"185"
18109;"170"
18109;"185"
14314;"188"
14314;"169"
14314;"167"
10519;"179"
10519;"169"
18145;"184"
18145;"182"
18145;"183"
16840;"183"
16840;"177"
16840;"174"
16840;"170"
18508;"169"
18508;"170"
18625;"177"
18625;"183"
14758;"188"
14758;"185"
16223;"176"
16223;"180"
16223;"167"
18303;"171"
18303;"174"
13833;"179"
13833;"177"
13833;"173"
18952;"181"
18952;"188"
12269;"170"
12269;"174"
17735;"189"
17735;"184"
10390;"174"
10390;"168"
19042;"173"
19042;"182"
19042;"181"
19042;"180"
14867;"168"
14867;"174"
13339;"188"
13339;"171"
13339;"180"
13339;"184"
13339;"174"
18613;"185"
18613;"184"
13923;"184"
13923;"174"
18882;"167"
18882;"183"
18882;"189"
18882;"169"
18882;"170"
18882;"184"
18622;"174"
18622;"184"
18622;"188"
18622;"183"
19102;"187"
19102;"189"
19102;"188"
19102;"190"
19102;"185"
19102;"171"
19102;"168"
19102;"186"
11760;"169"
11760;"188"
18389;"169"
18389;"177"
17796;"175"
17796;"169"
17277;"184"
17277;"167"
17277;"189"
17277;"185"
10319;"181"
10319;"180"
13589;"171"
13589;"175"
13589;"169"
13589;"170"
13589;"174"
18117;"189"
18117;"183"
18117;"169"
18117;"175"
10215;"187"
10215;"176"
17326;"188"
17326;"186"
17326;"170"
16534;"170"
16534;"174"
16534;"188"
19187;"174"
19187;"184"
12841;"174"
12841;"184"
12841;"176"
12841;"169"
11935;"180"
11935;"185"
11935;"174"
10618;"174"
10618;"177"
10618;"170"
14364;"179"
14364;"176"
15439;"181"
15439;"180"
15439;"168"
19855;"174"
19855;"183"
13308;"170"
13308;"175"
19117;"184"
19117;"169"
19117;"174"
19117;"168"
19117;"171"
19117;"167"
11043;"188"
11043;"185"
11043;"179"
18795;"183"
18795;"189"
18795;"188"
12097;"179"
12097;"175"
10545;"188"
10545;"175"
13862;"170"
13862;"183"
13862;"174"
12958;"182"
12958;"173"
15862;"175"
15862;"185"
18859;"185"
18859;"179"
17511;"174"
17511;"171"
18752;"187"
18752;"186"
18752;"170"
14835;"170"
14835;"172"
18095;"179"
18095;"180"
10149;"174"
10149;"171"
10149;"184"
10149;"175"
10149;"170"
10149;"178"
10149;"177"
10149;"168"
10149;"183"
16252;"188"
16252;"179"
12312;"181"
12312;"178"
12312;"180"
12312;"177"
12312;"184"
12080;"188"
12080;"179"
12914;"172"
12914;"189"
12914;"185"
15958;"181"
15958;"178"
17745;"169"
17745;"184"
17745;"168"
17745;"182"
17745;"173"
13916;"187"
13916;"176"
13907;"174"
13907;"184"
10960;"180"
10960;"174"
19002;"168"
19002;"174"
13688;"188"
13688;"190"
13002;"175"
13002;"188"
15303;"183"
15303;"174"
12315;"184"
12315;"188"
17102;"189"
17102;"170"
17102;"177"
17102;"175"
16978;"184"
16978;"170"
16978;"169"
16978;"174"
10901;"173"
10901;"177"
10901;"170"
10901;"185"
10901;"172"
10901;"169"
10901;"175"
10901;"167"
10901;"181"
10901;"184"
15644;"173"
15644;"169"
14940;"170"
14940;"175"
15394;"179"
15394;"188"
19759;"175"
19759;"184"
19759;"172"
11400;"174"
11400;"188"
18510;"172"
18510;"174"
18510;"184"
18510;"185"
18510;"180"
18510;"171"
19684;"179"
19684;"189"
19684;"185"
19403;"188"
19403;"183"
10309;"176"
10309;"188"
19293;"184"
19293;"188"
19293;"174"
15528;"175"
15528;"183"
15528;"174"
19856;"176"
19856;"179"
19856;"173"
14865;"168"
14865;"183"
16758;"188"
16758;"168"
19579;"184"
19579;"168"
18921;"167"
18921;"185"
18921;"174"
18921;"184"
16165;"177"
16165;"180"
16165;"173"
11883;"179"
11883;"184"
10674;"182"
10674;"168"
10674;"183"
10674;"170"
10674;"174"
10924;"188"
10924;"167"
10924;"175"
10924;"174"
11366;"169"
11366;"184"
10423;"188"
10423;"172"
10423;"173"
10423;"177"
10423;"182"
12013;"188"
12013;"174"
17017;"174"
17017;"171"
17396;"175"
17396;"168"
17396;"189"
12553;"183"
12553;"177"
12553;"179"
12553;"173"
12553;"189"
12553;"168"
14161;"186"
14161;"177"
19905;"170"
19905;"172"
11735;"169"
11735;"179"
11735;"185"
11735;"175"
17209;"188"
17209;"175"
11978;"188"
11978;"171"
11978;"167"
13568;"189"
13568;"185"
13568;"184"
13568;"175"
18088;"187"
18088;"185"
18088;"184"
18088;"186"
18088;"182"
18088;"178"
18088;"167"
18088;"174"
18088;"172"
18088;"175"
18088;"168"
18088;"183"
18088;"181"
18088;"177"
10537;"184"
10537;"175"
17295;"168"
17295;"174"
17680;"173"
17680;"169"
17680;"176"
17680;"178"
17680;"185"
17680;"182"
17680;"179"
15463;"177"
15463;"172"
15463;"174"
19068;"177"
19068;"174"
19068;"173"
19068;"176"
17748;"178"
17748;"181"
15885;"175"
15885;"169"
19438;"179"
19438;"184"
19438;"175"
19438;"169"
19438;"177"
19438;"183"
11778;"186"
11778;"171"
11778;"172"
19423;"174"
19423;"168"
15033;"188"
15033;"181"
16257;"184"
16257;"170"
10586;"175"
10586;"176"
10586;"173"
17089;"173"
17089;"178"
14748;"188"
14748;"179"
14748;"183"
14748;"169"
14748;"184"
14748;"189"
14748;"168"
12330;"175"
12330;"174"
17618;"183"
17618;"168"
17453;"168"
17453;"174"
17453;"175"
17291;"171"
17291;"170"
15369;"190"
15369;"188"
10095;"169"
10095;"188"
10095;"184"
10095;"185"
10095;"177"
19178;"175"
19178;"183"
19178;"184"
19178;"171"
13718;"174"
13718;"188"
15881;"168"
15881;"174"
15881;"175"
15881;"188"
18861;"175"
18861;"188"
15568;"179"
15568;"174"
15568;"181"
15568;"182"
15568;"183"
11965;"168"
11965;"174"
11965;"171"
14481;"176"
14481;"184"
14200;"188"
14200;"167"
14200;"171"
14200;"177"
14200;"184"
14200;"174"
14200;"186"
14200;"172"
14200;"185"
14200;"170"
10847;"179"
10847;"188"
17268;"174"
17268;"184"
17153;"186"
17153;"178"
17153;"188"
17153;"175"
17153;"172"
12279;"174"
12279;"183"
14916;"188"
14916;"172"
14916;"184"
14391;"187"
14391;"170"
14391;"176"
14391;"173"
14391;"182"
14391;"178"
16686;"182"
16686;"186"
16686;"174"
16686;"187"
16686;"167"
16686;"170"
16686;"184"
16686;"185"
16686;"178"
16686;"189"
16686;"176"
16686;"177"
16686;"179"
16686;"172"
16686;"180"
16686;"181"
16686;"173"
17991;"184"
17991;"178"
17991;"179"
14385;"174"
14385;"172"
14385;"167"
14385;"171"
14385;"169"
14385;"175"
11750;"174"
11750;"171"
18557;"169"
18557;"174"
15292;"190"
15292;"188"
17226;"168"
17226;"174"
10647;"184"
10647;"183"
10647;"174"
10647;"172"
19275;"174"
19275;"168"
14818;"184"
14818;"169"
14818;"177"
14818;"190"
12852;"170"
12852;"173"
12852;"182"
12852;"181"
18349;"187"
18349;"185"
15223;"174"
15223;"183"
15223;"168"
16640;"175"
16640;"183"
16170;"171"
16170;"183"
17532;"167"
17532;"184"
13870;"178"
13870;"182"
19591;"188"
19591;"174"
17628;"184"
17628;"175"
14199;"184"
14199;"176"
11623;"179"
11623;"178"
10163;"184"
10163;"174"
12941;"174"
12941;"188"
18294;"176"
18294;"181"
12981;"172"
12981;"182"
19244;"176"
19244;"174"
19244;"178"
10715;"169"
10715;"174"
19214;"184"
19214;"174"
19214;"183"
19214;"169"
13900;"176"
13900;"185"
10652;"188"
10652;"179"
10544;"188"
10544;"183"
10544;"181"
16072;"188"
16072;"184"
17550;"184"
17550;"188"
15017;"170"
15017;"174"
13945;"182"
13945;"172"
13945;"170"
13945;"177"
13945;"184"
13945;"183"
10866;"176"
10866;"178"
10682;"172"
10682;"184"
18429;"185"
18429;"170"
17489;"179"
17489;"185"
11234;"168"
11234;"183"
11234;"184"
14272;"176"
14272;"188"
17127;"175"
17127;"172"
17127;"177"
13508;"184"
13508;"172"
13508;"170"
13508;"183"
13508;"175"
15617;"172"
15617;"170"
15617;"179"
15727;"189"
15727;"172"
15727;"185"
10127;"168"
10127;"170"
13691;"185"
13691;"174"
13691;"176"
16374;"174"
16374;"175"
16374;"172"
11552;"188"
11552;"189"
11552;"175"
11552;"183"
11552;"181"
11552;"184"
14808;"188"
14808;"175"
14808;"186"
14808;"176"
14808;"169"
11051;"173"
11051;"170"
11051;"177"
11051;"180"
11051;"182"
11051;"186"
11051;"185"
11051;"189"
11051;"190"
11051;"188"
11051;"187"
19324;"188"
19324;"174"
16364;"190"
16364;"173"
11752;"185"
11752;"189"
11752;"176"
11461;"175"
11461;"179"
17241;"170"
17241;"175"
17241;"176"
19543;"183"
19543;"174"
19543;"168"
19543;"167"
19543;"171"
19543;"187"
17491;"186"
17491;"174"
17491;"188"
17491;"179"
17491;"184"
17491;"175"
17491;"180"
17491;"176"
17491;"182"
17491;"167"
17491;"169"
17491;"181"
17491;"185"
17491;"190"
17491;"189"
11926;"188"
11926;"175"
19019;"189"
19019;"187"
19019;"186"
19019;"179"
11679;"188"
11679;"179"
10580;"168"
10580;"188"
15407;"188"
15407;"169"
17634;"181"
17634;"182"
11862;"174"
11862;"171"
18032;"188"
18032;"176"
18032;"189"
16325;"179"
16325;"176"
16135;"178"
16135;"185"
16135;"179"
18865;"169"
18865;"174"
18865;"183"
10736;"180"
10736;"186"
10736;"187"
10736;"171"
15469;"174"
15469;"184"
19482;"179"
19482;"170"
19482;"172"
19343;"176"
19343;"179"
19343;"183"
19343;"168"
13647;"183"
13647;"185"
10195;"188"
10195;"175"
19392;"174"
19392;"168"
11967;"175"
11967;"185"
17157;"176"
17157;"168"
17157;"179"
15339;"189"
15339;"170"
19140;"172"
19140;"185"
19140;"169"
19140;"174"
13586;"170"
13586;"169"
16598;"181"
16598;"182"
16598;"183"
16598;"188"
16598;"186"
16598;"172"
16598;"180"
15055;"170"
15055;"174"
15055;"172"
15055;"175"
15055;"173"
15055;"177"
14772;"178"
14772;"181"
15314;"169"
15314;"170"
15314;"172"
15314;"173"
15314;"178"
15314;"184"
15314;"181"
15314;"182"
14767;"188"
14767;"184"
14767;"170"
14671;"184"
14671;"177"
19980;"168"
19980;"174"
19980;"184"
19980;"183"
16664;"179"
16664;"188"
16664;"173"
10721;"183"
10721;"177"
12259;"186"
12259;"176"
16696;"175"
16696;"184"
11249;"184"
11249;"188"
11249;"174"
11249;"171"
16725;"168"
16725;"189"
16725;"182"
16725;"170"
16725;"185"
16725;"184"
16725;"177"
18591;"174"
18591;"184"
18591;"185"
18780;"188"
18780;"182"
18780;"181"
18780;"173"
18780;"183"
18780;"172"
18780;"184"
18780;"180"
18780;"190"
10313;"183"
10313;"180"
12162;"178"
12162;"181"
14454;"188"
14454;"174"
18245;"169"
18245;"175"
18245;"183"
18245;"184"
10322;"168"
10322;"170"
10322;"167"
10322;"184"
10322;"186"
10322;"190"
10322;"173"
18908;"173"
18908;"182"
17223;"183"
17223;"182"
19895;"170"
19895;"188"
19895;"182"
16959;"186"
16959;"173"
16959;"184"
17843;"174"
17843;"184"
11553;"188"
11553;"174"
11553;"175"
11533;"184"
11533;"188"
11533;"172"
12651;"174"
12651;"184"
12651;"169"
12417;"172"
12417;"178"
18896;"170"
18896;"188"
10727;"170"
10727;"174"
10727;"177"
10727;"180"
13291;"174"
13291;"190"
13291;"183"
12763;"174"
12763;"177"
14268;"188"
14268;"175"
11221;"184"
11221;"174"
12980;"175"
12980;"174"
12980;"184"
12980;"177"
12980;"183"
12980;"167"
12980;"168"
19414;"181"
19414;"182"
19414;"180"
16550;"188"
16550;"190"
19045;"176"
19045;"183"
10957;"170"
10957;"174"
10957;"175"
16396;"179"
16396;"170"
16396;"177"
16396;"175"
16396;"188"
11331;"175"
11331;"183"
11331;"174"
10726;"175"
10726;"176"
19785;"184"
19785;"176"
13039;"184"
13039;"171"
13039;"174"
10808;"188"
10808;"175"
11908;"188"
11908;"179"
13172;"175"
13172;"169"
14615;"179"
14615;"171"
10688;"174"
10688;"172"
10688;"184"
10688;"175"
11207;"179"
11207;"180"
19930;"175"
19930;"189"
19930;"184"
19930;"177"
19930;"170"
19930;"169"
19930;"172"
15159;"175"
15159;"177"
13014;"188"
13014;"184"
11044;"171"
11044;"168"
11044;"183"
16892;"184"
16892;"174"
14358;"179"
14358;"174"
15436;"175"
15436;"176"
19067;"171"
19067;"174"
13665;"177"
13665;"189"
13665;"170"
13665;"172"
13665;"173"
13665;"185"
13665;"174"
13665;"180"
13665;"187"
10956;"174"
10956;"171"
14920;"175"
14920;"185"
12649;"188"
12649;"175"
16018;"174"
16018;"184"
16018;"180"
16018;"177"
16018;"173"
16018;"179"
16018;"181"
16018;"168"
15901;"174"
15901;"186"
15901;"169"
15901;"172"
15901;"175"
18328;"174"
18328;"170"
18328;"187"
15869;"174"
15869;"169"
14086;"174"
14086;"184"
14086;"188"
14925;"184"
14925;"171"
15350;"172"
15350;"184"
12893;"167"
12893;"168"
12893;"183"
12893;"171"
16888;"188"
16888;"184"
13738;"182"
13738;"187"
13738;"168"
13738;"174"
13738;"183"
13738;"167"
13738;"169"
13738;"184"
13738;"175"
13738;"188"
13738;"170"
13738;"177"
13738;"180"
13738;"171"
13738;"179"
13738;"181"
13738;"178"
13738;"173"
13738;"186"
13738;"190"
13738;"172"
13738;"185"
10435;"189"
10435;"174"
10435;"181"
10435;"180"
10024;"169"
10024;"183"
10024;"168"
10024;"177"
14646;"174"
14646;"188"
14646;"176"
17732;"176"
17732;"177"
17732;"172"
17732;"174"
18200;"169"
18200;"175"
12384;"188"
12384;"179"
11528;"168"
11528;"174"
13519;"170"
13519;"177"
14311;"179"
14311;"187"
18916;"169"
18916;"184"
16672;"168"
16672;"171"
19148;"179"
19148;"182"
17529;"188"
17529;"183"
17529;"174"
17529;"175"
17529;"173"
12872;"179"
12872;"188"
16790;"173"
16790;"174"
16712;"174"
16712;"171"
11222;"174"
11222;"184"
19559;"174"
19559;"171"
15822;"180"
15822;"181"
15822;"177"
12648;"174"
12648;"184"
14464;"184"
14464;"174"
10397;"174"
10397;"169"
15201;"188"
15201;"177"
15856;"179"
15856;"183"
15856;"175"
16673;"177"
16673;"174"
16673;"179"
10112;"174"
10112;"177"
13213;"174"
13213;"188"
13213;"171"
14374;"188"
14374;"187"
10882;"174"
10882;"184"
10882;"172"
10882;"173"
10882;"189"
10882;"182"
10882;"170"
18969;"169"
18969;"173"
18969;"182"
16033;"188"
16033;"179"
13056;"179"
13056;"184"
11458;"187"
11458;"179"
11458;"172"
11458;"167"
15299;"184"
15299;"189"
13571;"182"
13571;"167"
19709;"177"
19709;"170"
19709;"173"
19709;"176"
19709;"178"
19709;"175"
17088;"173"
17088;"179"
12879;"190"
12879;"181"
11612;"170"
11612;"172"
17388;"175"
17388;"183"
17388;"182"
17388;"174"
17388;"170"
17388;"172"
17388;"184"
10739;"184"
10739;"172"
14883;"167"
14883;"188"
12902;"187"
12902;"186"
12902;"167"
12902;"168"
12902;"184"
12902;"183"
12902;"185"
17598;"174"
17598;"183"
17598;"168"
17598;"184"
17598;"171"
15061;"184"
15061;"170"
15061;"172"
15061;"177"
15061;"185"
15061;"174"
15061;"180"
15061;"175"
15061;"187"
15061;"167"
15061;"189"
15061;"169"
14701;"188"
14701;"177"
14701;"184"
14701;"172"
14701;"175"
11164;"185"
11164;"189"
13705;"178"
13705;"181"
13705;"180"
19933;"175"
19933;"190"
19933;"184"
19933;"172"
19933;"177"
15243;"170"
15243;"174"
12503;"185"
12503;"179"
10669;"187"
10669;"174"
11380;"174"
11380;"169"
11380;"179"
11380;"185"
11380;"183"
11380;"184"
10273;"185"
10273;"176"
10273;"184"
10273;"179"
10273;"190"
16507;"181"
16507;"182"
16507;"178"
16507;"180"
16507;"176"
16507;"179"
16507;"173"
16507;"188"
17594;"184"
17594;"183"
13593;"172"
13593;"175"
16023;"167"
16023;"184"
14652;"188"
14652;"175"
11508;"186"
11508;"169"
11508;"174"
11508;"184"
14897;"188"
14897;"179"
14897;"170"
11861;"169"
11861;"184"
10719;"179"
10719;"188"
10719;"175"
19259;"175"
19259;"174"
18924;"174"
18924;"175"
18924;"184"
18924;"183"
18924;"172"
18924;"168"
18924;"171"
18003;"184"
18003;"169"
18003;"170"
13306;"174"
13306;"169"
12540;"184"
12540;"174"
12540;"175"
10260;"174"
10260;"172"
10260;"184"
10260;"177"
17977;"174"
17977;"171"
19287;"171"
19287;"174"
17827;"185"
17827;"184"
17827;"183"
17827;"174"
17827;"189"
16573;"180"
16573;"179"
16573;"177"
16573;"175"
16573;"173"
16573;"182"
16573;"185"
16573;"178"
16573;"184"
16559;"174"
16559;"168"
11530;"188"
11530;"179"
13771;"188"
13771;"179"
18714;"182"
18714;"189"
18714;"170"
18714;"179"
18714;"188"
15521;"168"
15521;"174"
15521;"183"
15521;"171"
15521;"182"
15521;"181"
15521;"173"
16589;"190"
16589;"172"
13796;"182"
13796;"173"
13560;"187"
13560;"167"
13560;"175"
10220;"174"
10220;"177"
14611;"170"
14611;"176"
18839;"179"
18839;"175"
18839;"188"
17186;"174"
17186;"183"
17294;"170"
17294;"185"
18016;"177"
18016;"172"
18016;"170"
18866;"183"
18866;"175"
18866;"179"
18866;"184"
12767;"185"
12767;"175"
12767;"189"
11525;"168"
11525;"171"
11525;"184"
13343;"190"
13343;"189"
13343;"170"
13343;"175"
12505;"180"
12505;"181"
13185;"184"
13185;"186"
13185;"170"
13185;"172"
13185;"177"
13185;"174"
10973;"175"
10973;"174"
14540;"175"
14540;"188"
16247;"174"
16247;"175"
10036;"168"
10036;"188"
19538;"184"
19538;"172"
18598;"185"
18598;"184"
12554;"174"
12554;"184"
10021;"184"
10021;"177"
10021;"172"
10021;"174"
16618;"178"
16618;"185"
16618;"186"
16108;"182"
16108;"184"
11944;"185"
11944;"188"
10559;"183"
10559;"184"
10559;"172"
17188;"185"
17188;"188"
17188;"174"
15046;"175"
15046;"170"
15046;"169"
19952;"170"
19952;"172"
19952;"179"
19952;"186"
19952;"177"
19952;"180"
19952;"181"
19338;"173"
19338;"182"
14221;"178"
14221;"182"
14221;"173"
10581;"186"
10581;"176"
10581;"188"
11851;"179"
11851;"188"
17821;"175"
17821;"169"
15103;"182"
15103;"170"
10326;"171"
10326;"168"
10326;"183"
16621;"175"
16621;"170"
10889;"188"
10889;"177"
17907;"169"
17907;"188"
19092;"176"
19092;"167"
19092;"173"
19092;"170"
18127;"169"
18127;"185"
13751;"176"
13751;"179"
12533;"185"
12533;"188"
19430;"184"
19430;"169"
11557;"172"
11557;"184"
14418;"180"
14418;"185"
14418;"189"
15002;"174"
15002;"169"
15002;"175"
15002;"184"
18529;"188"
18529;"185"
18130;"184"
18130;"170"
18130;"169"
14506;"171"
14506;"174"
14506;"168"
11740;"167"
11740;"176"
18270;"170"
18270;"177"
18270;"188"
18999;"168"
18999;"171"
16319;"185"
16319;"182"
16319;"181"
16319;"173"
16215;"185"
16215;"176"
12656;"168"
12656;"185"
18331;"184"
18331;"185"
15358;"176"
15358;"179"
11520;"174"
11520;"172"
11520;"170"
11520;"173"
14944;"179"
14944;"175"
18583;"174"
18583;"171"
18583;"168"
15271;"185"
15271;"177"
15271;"189"
15271;"167"
15271;"172"
15271;"170"
16825;"189"
16825;"172"
16825;"170"
18864;"190"
18864;"188"
18864;"184"
18864;"175"
16985;"169"
16985;"189"
16985;"179"
16985;"170"
16985;"173"
16985;"180"
15525;"177"
15525;"170"
15525;"179"
15525;"180"
15525;"178"
10782;"170"
10782;"188"
14914;"181"
14914;"188"
14914;"174"
19628;"174"
19628;"171"
14424;"188"
14424;"184"
13732;"184"
13732;"172"
15978;"183"
15978;"184"
13498;"169"
13498;"170"
18433;"174"
18433;"184"
19939;"184"
19939;"174"
13822;"179"
13822;"188"
15349;"175"
15349;"184"
16961;"183"
16961;"167"
13430;"182"
13430;"173"
13430;"170"
13430;"179"
17336;"171"
17336;"174"
17336;"182"
17336;"173"
19353;"170"
19353;"174"
19882;"168"
19882;"174"
19882;"188"
10948;"170"
10948;"172"
10948;"173"
10948;"179"
10948;"184"
10948;"185"
10948;"174"
10948;"188"
10948;"182"
10948;"189"
10948;"177"
10948;"171"
10948;"169"
10948;"175"
10948;"183"
10948;"168"
10948;"190"
19670;"174"
19670;"168"
19670;"184"
19670;"183"
19670;"171"
19670;"181"
19670;"186"
19670;"176"
19670;"170"
19670;"177"
19670;"178"
19670;"180"
19670;"173"
13381;"188"
13381;"180"
16043;"175"
16043;"180"
17283;"189"
17283;"181"
17283;"178"
18084;"185"
18084;"174"
19185;"169"
19185;"174"
19185;"184"
16438;"179"
16438;"173"
16438;"168"
13642;"174"
13642;"184"
13642;"172"
13657;"175"
13657;"188"
19954;"170"
19954;"179"
19954;"172"
19954;"177"
14740;"188"
14740;"175"
15736;"188"
15736;"184"
15736;"175"
12686;"188"
12686;"184"
12686;"177"
11964;"182"
11964;"173"
11964;"174"
11964;"177"
17877;"188"
17877;"183"
17877;"182"
14403;"183"
14403;"168"
14403;"184"
19879;"184"
19879;"175"
19879;"172"
19879;"173"
19879;"174"
13155;"179"
13155;"173"
13155;"185"
10601;"170"
10601;"188"
12690;"173"
12690;"176"
12690;"178"
12690;"180"
12690;"181"
12690;"186"
18059;"184"
18059;"183"
12098;"177"
12098;"189"
17995;"173"
17995;"188"
17800;"179"
17800;"188"
14915;"172"
14915;"184"
16361;"172"
16361;"175"
11658;"184"
11658;"185"
10979;"174"
10979;"168"
12439;"174"
12439;"188"
13768;"176"
13768;"181"
13768;"178"
16067;"181"
16067;"180"
16067;"182"
18320;"188"
18320;"181"
18320;"190"
18320;"175"
14119;"175"
14119;"169"
13404;"176"
13404;"181"
13404;"185"
12266;"189"
12266;"169"
14498;"169"
14498;"175"
14580;"188"
14580;"169"
14580;"184"
14580;"175"
10056;"184"
10056;"177"
19547;"175"
19547;"188"
13983;"174"
13983;"167"
13983;"168"
15985;"168"
15985;"171"
13874;"183"
13874;"190"
13874;"177"
13874;"170"
10873;"184"
10873;"174"
10873;"179"
16539;"172"
16539;"175"
16539;"173"
16539;"176"
16539;"182"
17538;"188"
17538;"185"
17538;"182"
19270;"171"
19270;"174"
10128;"179"
10128;"188"
13378;"174"
13378;"169"
18066;"170"
18066;"169"
18066;"172"
18066;"177"
18066;"174"
18066;"175"
15720;"184"
15720;"174"
15449;"183"
15449;"174"
10859;"188"
10859;"175"
14077;"175"
14077;"184"
14077;"185"
12229;"169"
12229;"172"
16883;"188"
16883;"177"
16883;"175"
16883;"189"
16883;"173"
16883;"180"
15768;"174"
15768;"182"
15768;"188"
15768;"169"
14472;"170"
14472;"189"
10880;"169"
10880;"177"
17944;"179"
17944;"176"
19932;"173"
19932;"169"
16570;"169"
16570;"184"
10619;"179"
10619;"172"
17851;"175"
17851;"182"
17851;"173"
17851;"170"
15974;"170"
15974;"169"
10017;"175"
10017;"188"
10017;"183"
13191;"167"
13191;"168"
15378;"184"
15378;"174"
15378;"173"
15378;"176"
15036;"185"
15036;"180"
19370;"179"
19370;"180"
16940;"185"
16940;"189"
15007;"176"
15007;"179"
15007;"188"
14550;"179"
14550;"189"
14550;"184"
14550;"175"
14550;"190"
14550;"170"
14550;"173"
11129;"184"
11129;"188"
14607;"176"
14607;"189"
14607;"184"
17813;"188"
17813;"175"
14250;"188"
14250;"168"
15666;"185"
15666;"170"
15666;"172"
15666;"177"
15666;"173"
15137;"176"
15137;"177"
18692;"174"
18692;"180"
18692;"179"
18158;"170"
18158;"188"
12769;"186"
12769;"179"
14252;"172"
14252;"175"
17160;"188"
17160;"179"
19250;"188"
19250;"174"
12831;"168"
12831;"174"
17189;"170"
17189;"179"
17189;"173"
10706;"174"
10706;"184"
12130;"188"
12130;"182"
12130;"184"
19069;"181"
19069;"180"
19069;"178"
16526;"188"
16526;"174"
18150;"179"
18150;"175"
17866;"178"
17866;"176"
12590;"188"
12590;"179"
12590;"174"
12421;"184"
12421;"179"
12348;"174"
12348;"184"
13257;"167"
13257;"186"
13257;"173"
13257;"187"
13257;"176"
19977;"188"
19977;"189"
10630;"174"
10630;"183"
10630;"184"
16587;"184"
16587;"169"
18040;"176"
18040;"184"
18040;"172"
11574;"174"
11574;"170"
11574;"188"
15218;"175"
15218;"185"
14501;"170"
14501;"189"
17314;"179"
17314;"188"
17314;"170"
19667;"188"
19667;"184"
19667;"172"
10602;"184"
10602;"188"
10602;"183"
10602;"174"
10602;"169"
13083;"169"
13083;"174"
12400;"189"
12400;"168"
12400;"183"
12400;"174"
12400;"184"
17769;"175"
17769;"168"
17769;"174"
10525;"184"
10525;"174"
14029;"188"
14029;"175"
10784;"187"
10784;"167"
10784;"184"
10784;"180"
10114;"168"
10114;"171"
10114;"183"
10114;"169"
10114;"175"
10114;"172"
10114;"184"
17555;"167"
17555;"182"
11494;"179"
11494;"185"
16553;"170"
16553;"179"
15952;"179"
15952;"174"
10713;"188"
10713;"172"
10713;"184"
18210;"169"
18210;"188"
10281;"179"
10281;"183"
19908;"176"
19908;"175"
13924;"169"
13924;"174"
14337;"181"
14337;"182"
14337;"170"
14337;"173"
14337;"174"
13758;"188"
13758;"190"
13758;"172"
10556;"172"
10556;"184"
18575;"184"
18575;"177"
14440;"188"
14440;"174"
16254;"174"
16254;"168"
16254;"172"
16254;"190"
16254;"185"
16254;"184"
13950;"177"
13950;"172"
11410;"174"
11410;"175"
11410;"188"
14886;"183"
14886;"169"
14886;"174"
14886;"175"
16617;"176"
16617;"183"
10687;"179"
10687;"175"
10687;"180"
12567;"174"
12567;"181"
17811;"190"
17811;"177"
17811;"179"
17811;"175"
17811;"182"
15853;"184"
15853;"169"
15853;"175"
15853;"174"
14014;"174"
14014;"175"
12551;"169"
12551;"174"
15878;"174"
15878;"184"
15878;"175"
15878;"170"
15878;"178"
14640;"179"
14640;"184"
10530;"171"
10530;"174"
12929;"177"
12929;"170"
12345;"188"
12345;"175"
12345;"170"
14203;"169"
14203;"170"
19160;"178"
19160;"176"
17951;"172"
17951;"177"
17951;"174"
17951;"175"
17951;"171"
17951;"170"
17951;"169"
17951;"178"
17951;"167"
17951;"189"
17951;"184"
11119;"182"
11119;"188"
11119;"171"
11119;"174"
11119;"176"
11119;"173"
11119;"184"
11119;"179"
11119;"167"
11119;"169"
11119;"185"
11119;"180"
11119;"186"
11119;"170"
11119;"187"
19956;"186"
19956;"170"
19956;"173"
19956;"174"
13433;"172"
13433;"184"
13512;"182"
13512;"181"
19619;"174"
19619;"184"
15406;"179"
15406;"185"
13635;"183"
13635;"169"
13635;"170"
13260;"188"
13260;"174"
12965;"175"
12965;"189"
12965;"185"
11162;"179"
11162;"185"
17722;"168"
17722;"190"
14302;"174"
14302;"188"
16495;"174"
16495;"172"
13478;"174"
13478;"179"
13478;"184"
19474;"174"
19474;"188"
19474;"189"
19474;"179"
13488;"176"
13488;"186"
13488;"178"
13653;"187"
13653;"176"
16873;"179"
16873;"171"
16873;"188"
16873;"174"
10386;"175"
